,PLAYER_ID,def_2 Pointers_freq,def_3 Pointers_freq,def_Greater_Than_15_Ft_freq,def_Less_Than_10_Ft_freq,def_Less_Than_6_Ft_freq,def_2 Pointers_dfgm,def_3 Pointers_dfgm,def_Greater_Than_15_Ft_dfgm,def_Less_Than_10_Ft_dfgm,def_Less_Than_6_Ft_dfgm,def_2 Pointers_dfga,def_3 Pointers_dfga,def_Greater_Than_15_Ft_dfga,def_Less_Than_10_Ft_dfga,def_Less_Than_6_Ft_dfga,def_2 Pointers_plus_minus,def_3 Pointers_plus_minus,def_Greater_Than_15_Ft_plus_minus,def_Less_Than_10_Ft_plus_minus,def_Less_Than_6_Ft_plus_minus,Player,left_corner_3,right_corner_3,left_wing_3,right_wing_3,center_3,deep_3,heave,left_baseline_deep_2,right_baseline_deep_2,left_wing_deep_2,right_wing_deep_2,left_baseline_short_2,right_baseline_short_2,left_wing_short_2,right_wing_short_2,deep_center_2,short_center_2,floater_range,in_the_paint,restricted_area,Pos,3P%,2P%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS
110,203114,0.57,0.43,0.5820000000000001,0.35700000000000004,0.278,3.12,1.85,2.47,2.28,2.0,6.07,4.58,6.2,3.8,2.96,0.006,0.043,0.031,0.031,0.052000000000000005,Khris Middleton,13.0,13.0,41.0,27.0,38.0,1.0,0.0,9.0,9.0,25.0,2.0,24.0,20.0,7.0,13.0,0.0,29.0,49.0,36.0,78.0,SF,0.418,0.547,0.7,5.5,4.1,0.9,0.1,2.1,2.2,21.1
111,203115,0.602,0.398,0.52,0.403,0.311,3.03,1.36,1.88,2.2,1.81,5.59,3.69,4.83,3.74,2.89,0.043,0.005,0.013,0.032,0.017,Will Barton,13.0,7.0,24.0,29.0,33.0,0.0,1.0,0.0,2.0,18.0,0.0,3.0,4.0,5.0,5.0,0.0,11.0,17.0,29.0,142.0,SF,0.375,0.498,1.3,5.0,3.7,1.1,0.5,1.5,2.1,15.1
112,203118,0.649,0.35100000000000003,0.501,0.42,0.3,1.93,0.63,0.95,1.43,1.12,3.7,2.0,2.86,2.39,1.71,0.018000000000000002,-0.047,-0.038,0.039,0.046,Mike Scott,8.0,7.0,20.0,23.0,15.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,4.0,9.0,35.0,PF,0.358,0.496,0.9,2.7,0.8,0.3,0.1,0.4,1.3,5.7
113,203124,0.8079999999999999,0.192,0.355,0.5820000000000001,0.464,3.24,0.54,1.13,2.42,2.04,6.68,1.59,2.93,4.82,3.84,-0.039,-0.02,0.013,-0.071,-0.093,Kyle OQuinn,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,19.0,C,0.304,0.5710000000000001,1.2,2.5,1.3,0.2,0.8,0.7,1.3,3.3
114,203145,0.595,0.405,0.552,0.343,0.27,2.75,1.5,2.05,1.78,1.48,5.23,3.56,4.86,3.02,2.38,0.019,0.058,0.045,0.022,0.003,Kent Bazemore,14.0,17.0,21.0,19.0,6.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,4.0,0.0,3.0,0.0,5.0,6.0,12.0,73.0,SF,0.342,0.401,0.4,4.0,1.3,1.1,0.6,1.3,2.8,8.7
115,203200,0.562,0.438,0.606,0.325,0.245,3.06,1.75,2.42,2.1,1.71,6.13,4.78,6.61,3.54,2.67,-0.005,-0.004,-0.013,0.024,0.02,Justin Holiday,20.0,29.0,39.0,21.0,11.0,1.0,0.0,2.0,2.0,23.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,49.0,SG,0.424,0.47200000000000003,0.5,2.7,1.3,1.2,0.6,0.6,1.8,8.4
116,203210,0.636,0.364,0.535,0.393,0.298,2.56,1.22,1.71,1.84,1.56,5.47,3.13,4.6,3.38,2.56,-0.052000000000000005,0.025,-0.004,-0.034,-0.017,JaMychal Green,12.0,7.0,22.0,18.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,41.0,PF,0.363,0.52,1.4,5.0,0.8,0.5,0.4,0.8,2.7,6.5
117,203382,0.84,0.16,0.28800000000000003,0.606,0.43,4.04,0.36,0.84,3.17,2.52,8.25,1.57,2.83,5.95,4.22,-0.029,-0.133,-0.075,-0.035,-0.021,Aron Baynes,2.0,4.0,12.0,7.0,33.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,29.0,87.0,C,0.35100000000000003,0.5820000000000001,1.7,4.0,1.6,0.2,0.5,1.2,3.4,11.5
118,203457,0.778,0.222,0.396,0.547,0.439,3.04,0.74,1.22,2.3,2.0,6.11,1.74,3.11,4.3,3.44,-0.024,0.066,0.017,-0.042,-0.049,Nerlens Noel,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,7.0,19.0,140.0,C,0.33299999999999996,0.6890000000000001,1.5,3.4,1.0,1.0,1.5,1.0,2.6,7.7
119,203458,0.845,0.155,0.287,0.6509999999999999,0.531,4.35,0.65,1.23,3.48,3.04,8.67,1.59,2.94,6.68,5.45,-0.023,0.063,0.05,-0.052000000000000005,-0.062,Alex Len,5.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,122.0,C,0.25,0.626,1.9,4.1,1.0,0.4,0.9,1.0,2.3,8.3
120,203459,0.677,0.32299999999999995,0.55,0.341,0.229,2.68,0.9,1.68,1.49,1.22,5.71,2.73,4.64,2.88,1.93,-0.022,-0.038,-0.017,-0.035,0.023,Allen Crabbe,5.0,8.0,11.0,9.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,12.0,SG,0.303,0.466,0.3,1.8,0.9,0.4,0.1,0.5,1.3,4.6
121,203463,0.562,0.438,0.5589999999999999,0.366,0.297,1.96,1.18,1.49,1.42,1.27,3.55,2.76,3.53,2.31,1.87,0.049,0.068,0.049,0.046,0.065,Ben McLemore,21.0,33.0,52.0,37.0,10.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,SG,0.395,0.688,0.3,1.9,0.9,0.6,0.2,0.7,2.1,9.8
122,203468,0.637,0.363,0.5770000000000001,0.289,0.192,3.39,1.46,2.35,1.76,1.39,7.05,4.03,6.39,3.2,2.13,-0.016,-0.003,-0.01,-0.005,0.041,CJ McCollum,21.0,19.0,55.0,47.0,31.0,1.0,0.0,5.0,8.0,37.0,2.0,16.0,15.0,10.0,19.0,1.0,32.0,54.0,59.0,134.0,SG,0.38,0.4970000000000001,0.7,3.4,4.3,0.7,0.6,1.9,2.6,22.5
123,203469,0.841,0.159,0.318,0.5820000000000001,0.445,2.73,0.15,0.45,2.09,1.76,5.61,1.06,2.12,3.88,2.97,-0.027000000000000003,-0.204,-0.147,-0.025,-0.017,Cody Zeller,1.0,1.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,26.0,201.0,C,0.24,0.5770000000000001,2.8,4.3,1.5,0.7,0.4,1.3,2.4,11.1
124,203473,0.684,0.316,0.468,0.466,0.359,3.56,1.15,1.83,2.56,2.07,7.24,3.34,4.95,4.93,3.8,-0.029,-0.012,-0.004,-0.049,-0.075,Dewayne Dedmon,1.0,2.0,2.0,7.0,10.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,9.0,61.0,C,0.20600000000000002,0.541,1.4,4.3,0.5,0.6,0.9,1.3,3.0,5.8
125,203476,0.758,0.242,0.381,0.545,0.434,3.33,0.73,1.15,2.65,2.23,6.08,1.94,3.05,4.37,3.48,0.033,0.027000000000000003,0.012,0.04,0.024,Gorgui Dieng,8.0,8.0,18.0,4.0,12.0,1.0,0.0,4.0,1.0,13.0,0.0,6.0,0.0,0.0,1.0,1.0,4.0,6.0,11.0,68.0,C,0.359,0.532,1.5,4.3,1.2,0.8,1.0,0.9,1.9,7.4
126,203482,0.7559999999999999,0.244,0.383,0.534,0.426,3.99,0.8,1.39,3.08,2.57,7.4,2.39,3.75,5.23,4.17,0.026,-0.028,-0.003,0.026,0.001,Kelly Olynyk,5.0,6.0,28.0,26.0,13.0,2.0,0.0,1.0,1.0,17.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,8.0,50.0,C,0.4320000000000001,0.5379999999999999,0.6,3.8,1.6,0.6,0.3,1.1,2.4,7.7
127,203484,0.601,0.399,0.5529999999999999,0.364,0.28600000000000003,3.17,1.32,1.99,2.1,1.82,5.54,3.68,5.1,3.36,2.64,0.068,-0.006,0.013,0.061,0.07,Kentavious CaldwellPope,19.0,17.0,18.0,29.0,3.0,0.0,0.0,3.0,3.0,13.0,0.0,3.0,7.0,1.0,5.0,1.0,12.0,6.0,6.0,85.0,SG,0.39399999999999996,0.5429999999999999,0.6,1.5,1.7,0.8,0.2,0.9,1.9,9.5
128,203486,0.764,0.236,0.373,0.5379999999999999,0.423,3.36,0.88,1.35,2.57,2.17,7.14,2.21,3.49,5.03,3.96,-0.051,0.052000000000000005,0.015,-0.064,-0.079,Mason Plumlee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,140.0,C,0.0,0.627,1.7,3.6,2.4,0.5,0.6,1.4,2.4,7.2
129,203487,0.647,0.353,0.5720000000000001,0.349,0.257,1.85,0.79,1.37,1.04,0.85,3.63,1.98,3.21,1.96,1.44,0.006999999999999999,0.038,0.05,-0.031,-0.024,Michael CarterWilliams,5.0,1.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,17.0,59.0,SG,0.294,0.489,1.0,2.3,2.4,1.1,0.5,1.1,1.9,7.2
130,203488,0.693,0.307,0.44,0.503,0.386,3.28,1.15,1.6,2.62,2.21,6.6,2.92,4.19,4.79,3.68,-0.017,0.039,0.014,-0.017,-0.016,Mike Muscala,4.0,3.0,7.0,20.0,8.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,C,0.358,0.5379999999999999,0.3,2.0,0.8,0.2,0.3,0.3,1.2,4.6
131,203493,0.575,0.425,0.594,0.328,0.245,2.72,1.27,1.82,1.88,1.52,5.0,3.7,5.17,2.85,2.13,0.037000000000000005,-0.026,-0.029,0.094,0.09,Reggie Bullock,4.0,5.0,7.0,16.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,7.0,2.0,25.0,SG,0.33299999999999996,0.469,0.4,1.9,1.4,0.9,0.1,0.7,1.9,8.1
132,203496,0.622,0.378,0.528,0.383,0.285,3.85,1.55,2.35,2.72,2.26,7.29,4.44,6.19,4.49,3.35,0.021,-0.015,0.002,0.038,0.05,Robert Covington,8.0,13.0,34.0,50.0,39.0,4.0,0.0,0.0,0.0,13.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,102.0,PF,0.349,0.589,0.9,5.5,1.2,1.5,1.3,1.5,3.2,12.8
133,203497,0.8440000000000001,0.156,0.292,0.602,0.476,6.43,0.89,2.0,4.66,3.98,13.61,2.52,4.71,9.71,7.68,-0.048,-0.002,0.053,-0.091,-0.099,Rudy Gobert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,337.0,C,0.0,0.698,3.4,10.3,1.5,0.8,2.0,1.9,3.2,15.1
134,203500,0.72,0.28,0.435,0.484,0.354,5.23,1.59,2.55,3.73,2.96,11.0,4.28,6.65,7.39,5.41,-0.047,0.015,0.006999999999999999,-0.07,-0.077,Steven Adams,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,17.0,58.0,183.0,C,0.33299999999999996,0.593,3.4,6.0,2.4,0.9,1.1,1.5,1.9,10.9
135,203501,0.537,0.463,0.5760000000000001,0.332,0.255,3.05,1.81,2.25,2.18,1.84,5.74,4.95,6.16,3.54,2.72,0.022,-0.002,-0.014,0.046,0.057,Tim Hardaway Jr,19.0,35.0,37.0,66.0,27.0,0.0,0.0,3.0,4.0,20.0,0.0,3.0,8.0,4.0,9.0,1.0,17.0,13.0,23.0,71.0,SG,0.40700000000000003,0.478,0.4,2.8,2.0,0.6,0.1,1.0,1.7,15.8
136,203503,0.64,0.36,0.547,0.384,0.248,2.81,1.18,1.78,1.95,1.48,5.27,2.97,4.51,3.16,2.04,0.032,0.038,0.023,0.051,0.111,Tony Snell,19.0,23.0,29.0,20.0,11.0,0.0,0.0,3.0,3.0,22.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,14.0,34.0,SF,0.402,0.531,0.2,1.7,2.2,0.5,0.3,0.5,1.7,8.0
137,203504,0.5489999999999999,0.451,0.5920000000000001,0.29600000000000004,0.189,1.77,1.0,1.37,1.03,0.8,3.66,3.0,3.94,1.97,1.26,-0.004,-0.029,-0.024,-0.017,0.035,Trey Burke,1.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,8.0,4.0,3.0,22.0,PG,0.42100000000000004,0.483,0.6,0.8,2.1,0.3,0.0,0.5,0.8,5.9
138,203506,0.528,0.472,0.588,0.359,0.293,3.13,1.92,2.37,2.36,2.04,5.93,5.31,6.61,4.04,3.29,0.023,-0.004,-0.018000000000000002,0.023,0.003,Victor Oladipo,1.0,0.0,4.0,7.0,8.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,5.0,4.0,4.0,19.0,SG,0.304,0.457,0.5,2.6,3.0,0.8,0.2,2.2,1.6,13.8
139,203507,0.6679999999999999,0.332,0.4320000000000001,0.491,0.414,3.81,1.38,1.77,3.14,2.78,8.27,4.11,5.35,6.08,5.12,-0.055,-0.03,-0.046,-0.053,-0.076,Giannis Antetokounmpo,5.0,0.0,17.0,9.0,47.0,5.0,0.0,3.0,0.0,7.0,1.0,12.0,2.0,2.0,0.0,1.0,16.0,30.0,39.0,434.0,PF,0.306,0.622,2.3,11.5,5.8,1.0,1.0,3.7,3.0,29.6
140,203521,0.589,0.411,0.579,0.349,0.258,2.03,0.69,1.14,1.31,1.06,3.42,2.39,3.36,2.03,1.5,0.099,-0.069,-0.027000000000000003,0.078,0.069,Matthew Dellavedova,4.0,1.0,5.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,15.0,13.0,PG,0.231,0.488,0.3,1.0,3.2,0.4,0.0,1.0,1.4,3.1
141,203524,0.6890000000000001,0.311,0.446,0.4320000000000001,0.365,2.42,0.67,1.17,1.83,1.67,4.25,1.92,2.75,2.67,2.25,0.06,-0.044,0.051,0.104,0.094,Solomon Hill,10.0,10.0,24.0,5.0,9.0,1.0,0.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,10.0,20.0,SF,0.37799999999999995,0.446,0.5,2.4,1.8,0.7,0.2,0.9,1.4,5.4
142,203526,0.626,0.374,0.527,0.345,0.227,1.55,0.55,0.85,0.88,0.68,3.18,1.9,2.68,1.75,1.15,-0.003,-0.065,-0.057,-0.04,-0.008,Raul Neto,3.0,1.0,13.0,7.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,6.0,36.0,PG,0.39399999999999996,0.49,0.2,0.8,1.6,0.4,0.1,0.9,0.9,4.3
143,203584,0.59,0.41,0.584,0.326,0.251,2.15,1.04,1.59,1.36,1.15,3.95,2.74,3.91,2.18,1.68,0.042,0.019,0.031,0.063,0.07400000000000001,Troy Daniels,7.0,6.0,10.0,12.0,5.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,8.0,SG,0.354,0.478,0.3,0.8,0.3,0.2,0.1,0.2,0.7,4.1
144,203585,0.542,0.458,0.627,0.313,0.229,1.38,1.06,1.5,0.81,0.69,2.81,2.38,3.25,1.63,1.19,0.008,0.093,0.08800000000000001,-0.027000000000000003,-0.011,Rodney McGruder,4.0,5.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,15.0,19.0,SG,0.278,0.506,0.5,2.0,0.6,0.5,0.2,0.4,1.3,3.2
145,203705,0.643,0.35700000000000004,0.56,0.345,0.226,1.82,0.59,1.06,1.24,0.88,3.18,1.76,2.76,1.71,1.12,0.112,-0.024,0.024,0.208,0.219,Josh Magette,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,PG,0.25,0.364,0.1,0.6,0.6,0.4,0.1,0.6,0.5,1.5
146,203894,0.622,0.378,0.586,0.267,0.16899999999999998,2.14,0.96,1.56,1.1,0.85,4.4,2.68,4.15,1.89,1.19,0.001,-0.002,0.004,0.034,0.103,Shabazz Napier,3.0,1.0,37.0,15.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,2.0,1.0,9.0,9.0,4.0,68.0,PG,0.32,0.518,0.5,2.4,5.0,1.3,0.2,2.2,1.8,10.3
147,203897,0.557,0.443,0.618,0.321,0.221,1.73,0.86,1.32,1.14,0.91,3.32,2.64,3.68,1.91,1.32,0.004,-0.037000000000000005,-0.023,0.013,0.049,Zach LaVine,27.0,14.0,55.0,46.0,36.0,6.0,0.0,7.0,3.0,28.0,0.0,3.0,2.0,3.0,5.0,5.0,15.0,7.0,7.0,289.0,SG,0.38,0.4970000000000001,0.7,4.1,4.2,1.5,0.5,3.4,2.2,25.5
148,203901,0.627,0.373,0.535,0.349,0.268,3.63,1.49,2.21,2.33,1.92,6.6,3.94,5.63,3.68,2.83,0.052000000000000005,0.014,0.011,0.076,0.067,Elfrid Payton,0.0,3.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,6.0,16.0,33.0,113.0,PG,0.203,0.48200000000000004,1.2,3.6,7.2,1.6,0.4,2.1,2.0,10.0
149,203903,0.61,0.39,0.544,0.3720000000000001,0.28800000000000003,2.43,1.06,1.45,1.83,1.51,4.55,2.91,4.06,2.78,2.15,0.038,0.005,-0.013,0.104,0.097,Jordan Clarkson,26.0,13.0,34.0,29.0,28.0,0.0,0.0,2.0,1.0,22.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,20.0,60.0,124.0,SG,0.368,0.55,0.7,1.9,2.0,0.7,0.2,1.3,1.5,15.1
150,203914,0.546,0.454,0.628,0.269,0.185,2.44,1.3,1.89,1.42,1.2,4.56,3.79,5.24,2.24,1.55,0.031,-0.03,-0.021,0.066,0.149,Gary Harris,22.0,10.0,17.0,13.0,8.0,0.0,0.0,1.0,2.0,13.0,1.0,3.0,0.0,3.0,0.0,1.0,6.0,14.0,8.0,103.0,SG,0.33299999999999996,0.479,0.5,2.4,2.1,1.4,0.3,1.1,2.1,10.4
151,203915,0.659,0.341,0.595,0.28600000000000003,0.199,2.83,1.14,2.19,1.35,1.04,5.86,3.03,5.28,2.54,1.77,-0.01,0.016,0.036000000000000004,-0.019,-0.016,Spencer Dinwiddie,6.0,12.0,39.0,39.0,25.0,2.0,0.0,0.0,2.0,18.0,0.0,3.0,6.0,5.0,1.0,0.0,3.0,11.0,45.0,223.0,SG,0.308,0.485,0.5,3.0,6.8,0.6,0.3,2.7,2.8,20.6
152,203918,0.63,0.37,0.531,0.39,0.314,2.62,1.08,1.57,1.87,1.57,4.55,2.67,3.83,2.82,2.27,0.068,0.047,0.04,0.095,0.075,Rodney Hood,7.0,8.0,9.0,7.0,3.0,0.0,0.0,1.0,6.0,5.0,0.0,2.0,3.0,1.0,1.0,1.0,3.0,9.0,8.0,16.0,SF,0.493,0.515,0.5,3.0,1.5,0.8,0.2,0.9,2.2,11.0
153,203920,0.795,0.205,0.335,0.601,0.442,2.97,0.57,0.97,2.35,1.95,5.97,1.54,2.51,4.51,3.32,-0.017,-0.001,0.011,-0.044,-0.028,Khem Birch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,12.0,40.0,C,0.0,0.491,1.8,2.8,0.9,0.4,0.5,0.6,1.8,3.8
154,203922,0.6809999999999999,0.319,0.496,0.395,0.277,2.04,0.48,0.78,1.43,1.09,3.52,1.65,2.57,2.04,1.43,0.07,-0.08199999999999999,-0.07,0.125,0.125,Glenn Robinson III,12.0,19.0,19.0,19.0,5.0,0.0,0.0,5.0,5.0,15.0,2.0,6.0,9.0,8.0,6.0,0.0,14.0,17.0,29.0,98.0,SF,0.387,0.535,1.3,3.0,1.6,0.9,0.3,0.9,1.6,11.8
155,203924,0.68,0.32,0.438,0.512,0.41,2.38,0.9,1.2,1.91,1.64,5.13,2.41,3.3,3.86,3.09,-0.054000000000000006,0.013,-0.008,-0.077,-0.093,Jerami Grant,5.0,19.0,23.0,25.0,15.0,0.0,0.0,2.0,3.0,12.0,1.0,2.0,6.0,1.0,2.0,1.0,7.0,1.0,19.0,131.0,PF,0.4,0.518,0.8,2.7,1.2,0.7,0.8,0.9,2.2,11.6
156,203925,0.665,0.335,0.529,0.387,0.282,2.7,0.92,1.52,1.82,1.48,5.48,2.77,4.36,3.19,2.32,-0.001,-0.032,-0.028,0.011,0.022,Joe Harris,23.0,10.0,43.0,45.0,30.0,1.0,0.0,0.0,2.0,22.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,9.0,15.0,141.0,SF,0.41200000000000003,0.536,1.0,3.4,2.1,0.6,0.3,1.5,2.2,13.9
157,203926,0.583,0.417,0.55,0.389,0.278,1.87,0.85,1.22,1.4,1.12,3.77,2.69,3.55,2.51,1.79,-0.002,-0.053,-0.032,0.0,0.006,Doug McDermott,24.0,5.0,34.0,11.0,43.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,11.0,94.0,PF,0.445,0.544,0.4,2.1,1.1,0.1,0.1,0.6,1.7,10.4
158,203932,0.725,0.275,0.411,0.501,0.392,3.81,0.98,1.5,3.07,2.53,8.03,3.05,4.55,5.55,4.34,-0.04,-0.04,-0.044,-0.017,-0.035,Aaron Gordon,10.0,5.0,16.0,23.0,14.0,0.0,0.0,0.0,4.0,12.0,0.0,9.0,5.0,4.0,1.0,1.0,5.0,21.0,21.0,173.0,PF,0.301,0.4920000000000001,1.8,5.8,3.7,0.9,0.6,1.6,2.0,14.4
159,203933,0.5770000000000001,0.423,0.594,0.329,0.26,2.53,1.36,1.78,1.84,1.56,5.2,3.81,5.36,2.97,2.34,-0.018000000000000002,-0.006999999999999999,-0.038,0.056,0.049,TJ Warren,30.0,9.0,18.0,8.0,4.0,0.0,0.0,5.0,1.0,17.0,1.0,25.0,10.0,10.0,10.0,0.0,24.0,47.0,56.0,193.0,SF,0.375,0.5710000000000001,1.0,3.0,1.4,1.1,0.4,1.3,2.8,18.7
160,203935,0.5379999999999999,0.462,0.624,0.314,0.231,2.37,1.22,1.78,1.53,1.27,4.67,4.0,5.41,2.73,2.0,0.004,-0.057,-0.046,-0.006999999999999999,0.017,Marcus Smart,15.0,5.0,54.0,30.0,24.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,29.0,32.0,39.0,SG,0.348,0.424,0.8,3.1,4.8,1.6,0.5,1.7,2.7,13.5
161,203937,0.682,0.318,0.48,0.438,0.336,3.0,0.86,1.39,2.14,1.84,5.51,2.57,3.88,3.54,2.72,0.028,-0.024,-0.014,0.025,0.046,Kyle Anderson,9.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,5.0,2.0,3.0,4.0,0.0,2.0,14.0,28.0,57.0,PF,0.258,0.56,0.9,3.4,2.2,0.8,0.5,0.9,1.4,5.7
162,203939,0.65,0.35,0.519,0.412,0.273,2.91,1.19,1.83,2.12,1.63,6.05,3.26,4.83,3.83,2.54,-0.033,0.006,0.005,-0.017,0.022,Dwight Powell,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,130.0,C,0.256,0.716,1.9,3.8,1.5,0.9,0.6,0.9,2.6,9.4
163,203943,0.7240000000000001,0.276,0.419,0.513,0.387,2.66,0.58,0.98,2.06,1.68,4.94,1.88,2.86,3.5,2.64,0.027000000000000003,-0.051,-0.031,0.029,0.026,Noah Vonleh,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,37.0,PF,0.2,0.635,1.1,2.6,0.8,0.3,0.2,0.6,1.2,3.8
164,203944,0.7240000000000001,0.276,0.393,0.546,0.42,4.16,1.14,1.69,3.33,2.8,8.25,3.15,4.48,6.22,4.79,-0.01,0.0,0.005,-0.034,-0.035,Julius Randle,8.0,7.0,22.0,18.0,8.0,0.0,0.0,0.0,3.0,12.0,0.0,5.0,11.0,8.0,3.0,0.0,18.0,29.0,68.0,248.0,PF,0.27699999999999997,0.515,2.4,7.4,3.1,0.8,0.3,3.0,2.8,19.5
165,203952,0.5710000000000001,0.429,0.547,0.371,0.289,4.1,2.09,2.71,3.11,2.66,7.6,5.71,7.29,4.94,3.85,0.03,0.005,0.0,0.059,0.071,Andrew Wiggins,13.0,3.0,41.0,26.0,24.0,4.0,0.0,1.0,3.0,28.0,1.0,5.0,2.0,5.0,2.0,3.0,8.0,28.0,55.0,201.0,SF,0.332,0.506,1.2,3.9,3.7,0.8,1.0,2.4,2.4,21.8
166,203953,0.617,0.383,0.471,0.471,0.406,2.84,1.06,1.23,2.32,2.1,5.19,3.23,3.97,3.97,3.42,0.027000000000000003,-0.034,-0.062,0.01,-0.015,Jabari Parker,7.0,6.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,22.0,132.0,PF,0.267,0.594,1.6,4.3,1.8,1.3,0.5,1.8,2.8,14.7
167,203954,0.823,0.177,0.335,0.573,0.459,5.1,0.73,1.5,3.82,3.27,11.73,2.52,4.77,8.16,6.53,-0.09,-0.07400000000000001,-0.063,-0.104,-0.121,Joel Embiid,2.0,0.0,16.0,8.0,30.0,0.0,0.0,2.0,0.0,18.0,0.0,27.0,11.0,13.0,7.0,0.0,16.0,14.0,38.0,140.0,C,0.348,0.511,2.8,9.0,3.1,0.9,1.3,3.1,3.4,23.4
168,203957,0.605,0.395,0.568,0.358,0.259,1.21,0.79,1.0,1.0,0.64,3.5,2.29,3.29,2.07,1.5,-0.149,-0.001,-0.067,-0.07400000000000001,-0.192,Dante Exum,2.0,1.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,SG,0.349,0.539,0.3,1.6,1.1,0.4,0.2,0.9,1.1,4.5
