,Player,Pos,3P%,2P%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS
1821,Terry Porter,PG,0.4246666666666667,0.45166666666666666,0.3,2.266666666666667,3.0666666666666664,0.6666666666666666,0.13333333333333333,1.3333333333333333,1.1666666666666667,7.366666666666667
1822,Terry Rozier,PG,0.3362,0.3928,0.62,2.9,2.5200000000000005,0.74,0.15999999999999998,1.0399999999999998,1.26,9.12
1823,Thabo Sefolosha,SG,0.3351875,0.5031875,0.7249999999999999,2.99375,1.35625,1.0875,0.45,0.8687500000000001,1.61875,5.75625
1824,Thaddeus Young,PF,0.30679999999999996,0.5200666666666667,1.973333333333333,3.8866666666666663,1.7,1.4600000000000002,0.3933333333333333,1.4666666666666663,2.193333333333334,13.233333333333336
1825,Thanasis Antetokounmpo,SF,0.0,0.8275,0.3,0.45,0.25,0.15,0.05,0.3,0.85,2.75
1826,Theo Pinson,SG,0.2245,0.4405,0.25,1.55,1.45,0.4,0.05,1.0,0.9500000000000001,4.05
1827,Theo Ratliff,C,0.0,0.4627777777777778,1.6055555555555554,3.3000000000000003,0.5555555555555555,0.41666666666666663,2.155555555555556,1.1388888888888886,2.5722222222222224,5.7444444444444445
1828,Theron Smith,SF,0.375,0.32699999999999996,0.95,1.8499999999999999,0.6000000000000001,0.25,0.2,0.75,1.35,2.7
1829,Thomas Bryant,C,0.27999999999999997,0.6536666666666667,1.2666666666666668,3.5000000000000004,1.2,0.26666666666666666,0.6333333333333334,0.7333333333333334,1.4666666666666668,8.033333333333333
1830,Thomas Gardner,SG,0.212,0.465,0.4,0.35,0.2,0.15,0.05,0.6,0.65,3.4
1831,Thomas Hamilton,C,,0.44299999999999995,1.4,2.7,0.7,0.2,0.6,1.3,1.1,3.7
1832,Thomas Robinson,PF,0.0,0.4728888888888888,1.7666666666666666,3.222222222222222,0.6222222222222222,0.5555555555555555,0.3555555555555555,1.0999999999999999,1.8000000000000003,5.144444444444444
1833,Thomas Welsh,C,0.429,0.667,0.0,0.4,0.5,0.0,0.0,0.1,0.3,1.6
1834,Thon Maker,C,0.32999999999999996,0.5166666666666666,0.75,2.1333333333333333,0.6333333333333333,0.35000000000000003,0.7166666666666667,0.55,1.7166666666666668,4.783333333333333
1835,Tiago Splitter,C,0.06659999999999999,0.5437142857142857,1.5428571428571427,3.0714285714285716,1.0571428571428572,0.5142857142857143,0.5,1.0285714285714287,1.8285714285714287,7.3
1836,Tibor Pleiß,C,0.0,0.478,0.5,0.8,0.2,0.1,0.2,0.7,1.6,2.0
1837,Tierre Brown,PG,0.2313333333333333,0.4395,0.275,0.875,1.7750000000000001,0.45,0.025,1.45,0.6000000000000001,3.4499999999999997
1838,Tim Duncan*,C,0.1463529411764706,0.5051176470588237,2.6941176470588233,7.976470588235295,3.064705882352942,0.7411764705882353,2.1176470588235294,2.323529411764706,2.2705882352941167,18.594117647058823
1839,Tim Frazier,PG,0.326,0.43100000000000005,0.55,1.8833333333333335,4.333333333333333,0.6666666666666666,0.05833333333333333,1.5833333333333333,1.8916666666666666,5.458333333333333
1840,Tim Hardaway,PG,0.3581666666666667,0.3925,0.2333333333333333,1.866666666666667,4.8999999999999995,0.9500000000000002,0.08333333333333333,1.9333333333333336,1.6666666666666667,10.333333333333334
1841,Tim Hardaway Jr.,SG,0.34800000000000003,0.48477777777777775,0.3777777777777778,2.4555555555555557,1.9555555555555557,0.6555555555555556,0.13333333333333336,1.2111111111111112,1.7666666666666666,14.288888888888888
1842,Tim James,SF,0.33299999999999996,0.34933333333333333,0.6333333333333334,0.39999999999999997,0.3,0.03333333333333333,0.3666666666666667,0.3666666666666667,0.6,1.8666666666666665
1843,Tim Legler,SG,0.33299999999999996,0.368,0.2,0.8,1.0,0.2,0.0,0.3,1.4,3.3
1844,Tim Ohlbrecht,C,,0.33299999999999996,0.0,0.3,0.3,0.3,0.0,1.3,0.3,1.0
1845,Tim Quarterman,SG,0.1925,0.75,0.15,0.8,0.5,0.05,0.1,0.7,0.35,1.6
1846,Tim Thomas,SF,0.3693888888888888,0.4601111111111112,0.8444444444444444,3.127777777777778,1.3777777777777775,0.661111111111111,0.30000000000000004,1.3444444444444443,2.5500000000000003,10.883333333333333
1847,Tim Young,C,,0.33299999999999996,0.5,0.9,0.2,0.1,0.0,0.4,0.7,2.2
1848,Timofey Mozgov,C,0.17114285714285712,0.5359999999999999,1.5833333333333333,3.0,0.48333333333333334,0.29166666666666663,0.7916666666666665,1.0666666666666667,2.108333333333333,6.183333333333334
1849,Timothé Luwawu-Cabarrot,SF,0.3118333333333333,0.44616666666666666,0.31666666666666665,1.5833333333333333,0.7000000000000001,0.3666666666666667,0.13333333333333333,0.6333333333333334,1.7333333333333332,5.266666666666667
1850,Tito Maddox,SG,0.0,0.33299999999999996,0.1,0.7,0.6,0.3,0.1,0.3,0.4,1.2
1851,Tobias Harris,PF,0.3504705882352942,0.5091176470588235,1.0176470588235293,5.0470588235294125,2.0647058823529414,0.7294117647058824,0.5176470588235293,1.3882352941176472,2.0647058823529414,15.617647058823525
1852,Toby Bailey,SG,0.2,0.431,0.6,1.0,0.7,0.3,0.1,0.5,1.2,3.5
1853,Todd Day,SG,0.38249999999999995,0.38350000000000006,0.4,1.3,1.0,0.55,0.30000000000000004,0.8500000000000001,1.9500000000000002,5.55
1854,Todd Fuller,C,,0.352,0.8,1.4500000000000002,0.1,0.25,0.2,0.5,1.05,3.05
1855,Todd MacCulloch,C,,0.5475,1.525,2.5250000000000004,0.55,0.3,0.8,0.7000000000000001,2.15,6.1499999999999995
1856,Tom Gugliotta,PF,0.21188888888888888,0.39730000000000004,1.33,3.0000000000000004,1.3800000000000001,0.8099999999999999,0.36,1.11,1.95,5.459999999999999
1857,Tom Hammonds,PF,,0.3665,0.44999999999999996,0.75,0.15000000000000002,0.05,0.05,0.4,1.05,1.55
1858,Tomáš Satoranský,PG,0.35625000000000007,0.508,0.9,2.1,3.975,0.8500000000000001,0.15,1.325,1.8000000000000003,7.175
1859,Toney Douglas,PG,0.32400000000000007,0.45174999999999993,0.46666666666666673,1.5916666666666666,2.0333333333333337,0.8250000000000001,0.08333333333333333,0.975,1.8583333333333332,6.408333333333332
1860,Toni Kukoč,SF,0.3409090909090909,0.4706363636363636,0.9727272727272728,3.0999999999999996,3.6909090909090905,0.9545454545454546,0.34545454545454546,1.9454545454545455,1.6909090909090907,11.30909090909091
1861,Tony Allen,SG,0.26035714285714284,0.4972857142857142,1.2,2.207142857142857,1.2857142857142858,1.3642857142857143,0.4071428571428572,1.3928571428571428,2.35,8.071428571428571
1862,Tony Battie,C,0.2007857142857143,0.4746428571428572,1.4285714285714286,3.228571428571428,0.5642857142857144,0.4214285714285714,0.7500000000000001,0.7142857142857144,2.357142857142857,5.32142857142857
1863,Tony Bobbitt,SG,0.5,0.33299999999999996,0.0,1.5,0.0,0.0,0.0,0.0,0.5,2.5
1864,Tony Bradley,C,0.5,0.48733333333333334,1.7333333333333334,1.7666666666666666,0.2333333333333333,0.3,0.39999999999999997,0.5,1.3666666666666665,3.766666666666667
1865,Tony Delk,SG,0.3384,0.39618181818181825,0.7454545454545456,1.8909090909090909,1.5727272727272725,0.7363636363636364,0.11818181818181818,0.7999999999999999,1.4636363636363634,8.299999999999999
1866,Tony Farmer,PF,0.182,0.444,1.6,2.4,1.0,0.9,0.2,1.1,2.3,6.3
1867,Tony Massenburg,PF,0.5,0.4486666666666667,1.0666666666666667,2.2333333333333334,0.31666666666666665,0.26666666666666666,0.3833333333333333,0.8500000000000001,2.1500000000000004,4.466666666666666
1868,Tony Mitchell,PF,0.5,0.5569999999999999,0.5,0.25,0.2,0.3,0.05,0.1,0.2,1.5
1869,Tony Parker,PG,0.3225555555555556,0.5045555555555556,0.33888888888888885,2.3166666666666673,5.588888888888888,0.8166666666666668,0.07777777777777778,2.2555555555555555,1.6055555555555556,15.372222222222222
1870,Tony Smith,SG,0.0,0.381,0.3,0.2,1.7,1.2,0.0,1.5,2.0,2.8
1871,Tony Snell,SF,0.37999999999999995,0.4887142857142857,0.27142857142857146,2.028571428571429,1.2,0.4714285714285714,0.2571428571428572,0.5857142857142856,1.4142857142857141,6.457142857142856
1872,Tony Wroten,PG,0.225,0.44375,0.6,1.7750000000000001,2.9749999999999996,0.8250000000000001,0.15,2.75,1.725,10.225
1873,Tornike Shengelia,SF,0.16666666666666666,0.53275,0.225,0.5,0.39999999999999997,0.125,0.05,0.45000000000000007,0.6,1.15
1874,Torraye Braggs,PF,,0.49449999999999994,1.1,1.075,0.325,0.175,0.07500000000000001,0.6499999999999999,1.6,2.05
1875,Torrey Craig,SF,0.3156666666666667,0.5816666666666666,1.0666666666666667,2.2333333333333334,0.7666666666666666,0.39999999999999997,0.5333333333333333,0.5,2.033333333333333,4.966666666666666
1876,Toure' Murry,PG,0.41700000000000004,0.334,0.2,0.15,0.375,0.225,0.0,0.625,0.45,1.35
1877,Tracy McGrady*,SG,0.3430666666666667,0.44593333333333335,1.1,3.96,4.393333333333333,1.0733333333333333,0.7266666666666667,2.06,1.6066666666666667,18.259999999999998
1878,Tracy Murray,SF,0.34900000000000003,0.3725714285714286,0.4428571428571428,1.157142857142857,0.5,0.2714285714285714,0.14285714285714285,0.5714285714285714,1.0285714285714287,4.742857142857143
1879,Trae Young,PG,0.3425,0.489,0.65,3.3,8.7,1.0,0.15000000000000002,4.3,1.7,24.35
1880,Trajan Langdon,SG,0.399,0.39966666666666667,0.3,1.1,1.2333333333333332,0.4666666666666666,0.06666666666666667,0.7666666666666667,1.5,5.233333333333333
1881,Travis Best,PG,0.325125,0.445625,0.3125,1.6500000000000001,3.7500000000000004,0.9875,0.0875,1.2125000000000001,2.2625,7.862499999999999
1882,Travis Diener,PG,0.2642857142857143,0.3698571428571428,0.1142857142857143,0.7285714285714285,1.5285714285714285,0.4142857142857143,0.028571428571428574,0.3,0.7285714285714285,2.9
1883,Travis Hansen,SF,0.3,0.37,0.7,1.0,0.5,0.2,0.2,0.4,1.6,3.0
1884,Travis Knight,C,0.0,0.33399999999999996,0.675,1.15,0.275,0.175,0.275,0.375,1.4249999999999998,1.55
1885,Travis Leslie,SG,,0.35700000000000004,0.6,0.3,0.5,0.2,0.2,0.2,0.4,1.4
